Timestamp,ActiveDevices,ActiveActors,Anomalies,Debug
00:35:15,,stressed_worker:sleep_in_bed,,
00:35:30,,stressed_worker:sleep_in_bed,,
00:35:45,,stressed_worker:sleep_in_bed,,
00:36:00,,stressed_worker:sleep_in_bed,,
00:36:15,,stressed_worker:sleep_in_bed,,
00:36:30,,stressed_worker:sleep_in_bed,,
00:36:45,,stressed_worker:sleep_in_bed,,
00:37:00,,stressed_worker:sleep_in_bed,,
00:37:15,,stressed_worker:sleep_in_bed,,
00:37:30,,stressed_worker:sleep_in_bed,,
00:37:45,,stressed_worker:sleep_in_bed,,
00:38:00,,stressed_worker:sleep_in_bed,,
00:38:15,,stressed_worker:sleep_in_bed,,
00:38:30,,stressed_worker:sleep_in_bed,,
00:38:45,,stressed_worker:sleep_in_bed,,
00:39:00,,stressed_worker:sleep_in_bed,,
00:39:15,,stressed_worker:sleep_in_bed,,
00:39:30,,stressed_worker:sleep_in_bed,,
00:39:45,,stressed_worker:sleep_in_bed,,
00:40:00,,stressed_worker:sleep_in_bed,,
00:40:15,,stressed_worker:sleep_in_bed,,
00:40:30,,stressed_worker:sleep_in_bed,,
00:40:45,,stressed_worker:sleep_in_bed,,
00:41:00,,stressed_worker:sleep_in_bed,,
00:41:15,,stressed_worker:sleep_in_bed,,
00:41:30,,stressed_worker:sleep_in_bed,,
00:41:45,,stressed_worker:sleep_in_bed,,
00:42:00,,stressed_worker:sleep_in_bed,,
00:42:15,,stressed_worker:sleep_in_bed,,
00:42:30,,stressed_worker:sleep_in_bed,,
00:42:45,,stressed_worker:sleep_in_bed,,
00:43:00,,stressed_worker:sleep_in_bed,,
00:43:15,,stressed_worker:sleep_in_bed,,
00:43:30,,stressed_worker:sleep_in_bed,,
00:43:45,,stressed_worker:sleep_in_bed,,
00:44:00,,stressed_worker:sleep_in_bed,,
00:44:15,,stressed_worker:sleep_in_bed,,
00:44:30,,stressed_worker:sleep_in_bed,,
00:44:45,,stressed_worker:sleep_in_bed,,
00:45:00,,stressed_worker:sleep_in_bed,,
00:45:15,,stressed_worker:sleep_in_bed,,
00:45:30,,stressed_worker:sleep_in_bed,,
00:45:45,,stressed_worker:sleep_in_bed,,
00:46:00,,stressed_worker:sleep_in_bed,,
00:46:15,,stressed_worker:sleep_in_bed,,
00:46:30,,stressed_worker:sleep_in_bed,,
00:46:45,,stressed_worker:sleep_in_bed,,
00:47:00,,stressed_worker:sleep_in_bed,,
