Timestamp,ActiveDevices,ActiveActors,Anomalies,Debug
01:37:30,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: hygiene:81.9, leisure:67.8, work_duty:93.2, energy:41.3, hunger:81.4, "
01:37:45,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: leisure:67.8, work_duty:93.2, energy:41.3, hunger:81.3, hygiene:81.9, "
01:38:00,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:41.3, hunger:81.3, hygiene:81.8, leisure:67.7, work_duty:93.2, "
01:38:15,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:41.3, hunger:81.3, hygiene:81.8, leisure:67.7, work_duty:93.2, "
01:38:30,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:41.3, hunger:81.2, hygiene:81.8, leisure:67.6, work_duty:93.2, "
01:38:45,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: hunger:81.2, hygiene:81.8, leisure:67.6, work_duty:93.1, energy:41.3, "
01:39:00,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:41.3, hunger:81.1, hygiene:81.8, leisure:67.6, work_duty:93.1, "
01:39:15,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: hygiene:81.7, leisure:67.5, work_duty:93.1, energy:41.3, hunger:81.1, "
01:39:30,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: work_duty:93.1, energy:41.3, hunger:81.1, hygiene:81.7, leisure:67.5, "
01:39:45,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: work_duty:93.1, energy:41.3, hunger:81.0, hygiene:81.7, leisure:67.5, "
01:40:00,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: hunger:81.0, hygiene:81.7, leisure:67.4, work_duty:93.1, energy:41.3, "
01:40:15,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: hygiene:81.6, leisure:67.4, work_duty:93.0, energy:41.3, hunger:80.9, "
01:40:30,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: hunger:80.9, hygiene:81.6, leisure:67.3, work_duty:93.0, energy:41.3, "
01:40:45,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:41.3, hunger:80.9, hygiene:81.6, leisure:67.3, work_duty:93.0, "
01:41:00,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: hunger:80.8, hygiene:81.6, leisure:67.3, work_duty:93.0, energy:41.3, "
01:41:15,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:41.4, hunger:80.8, hygiene:81.6, leisure:67.2, work_duty:93.0, "
01:41:30,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: hunger:80.7, hygiene:81.5, leisure:67.2, work_duty:93.0, energy:41.4, "
01:41:45,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: leisure:67.1, work_duty:92.9, energy:41.4, hunger:80.7, hygiene:81.5, "
01:42:00,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: hygiene:81.5, leisure:67.1, work_duty:92.9, energy:41.4, hunger:80.7, "
01:42:15,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: hygiene:81.5, leisure:67.1, work_duty:92.9, energy:41.4, hunger:80.6, "
01:42:30,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: hunger:80.6, hygiene:81.5, leisure:67.0, work_duty:92.9, energy:41.4, "
01:42:45,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: hygiene:81.4, leisure:67.0, work_duty:92.9, energy:41.4, hunger:80.5, "
01:43:00,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:41.4, hunger:80.5, hygiene:81.4, leisure:67.0, work_duty:92.8, "
01:43:15,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:41.4, hunger:80.5, hygiene:81.4, leisure:66.9, work_duty:92.8, "
01:43:30,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:41.4, hunger:80.4, hygiene:81.4, leisure:66.9, work_duty:92.8, "
01:43:45,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:41.5, hunger:80.4, hygiene:81.4, leisure:66.8, work_duty:92.8, "
01:44:00,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: leisure:66.8, work_duty:92.8, energy:41.5, hunger:80.3, hygiene:81.3, "
01:44:15,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: work_duty:92.8, energy:41.5, hunger:80.3, hygiene:81.3, leisure:66.8, "
01:44:30,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: hygiene:81.3, leisure:66.7, work_duty:92.7, energy:41.5, hunger:80.3, "
01:44:45,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:41.5, hunger:80.2, hygiene:81.3, leisure:66.7, work_duty:92.7, "
01:45:00,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:41.5, hunger:80.2, hygiene:81.3, leisure:66.7, work_duty:92.7, "
01:45:15,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: hunger:80.1, hygiene:81.2, leisure:66.6, work_duty:92.7, energy:41.5, "
01:45:30,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: hunger:80.1, hygiene:81.2, leisure:66.6, work_duty:92.7, energy:41.5, "
01:45:45,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: hunger:80.1, hygiene:81.2, leisure:66.5, work_duty:92.7, energy:41.6, "
01:46:00,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: hygiene:81.2, leisure:66.5, work_duty:92.6, energy:41.6, hunger:80.0, "
01:46:15,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: hygiene:81.1, leisure:66.5, work_duty:92.6, energy:41.6, hunger:80.0, "
01:46:30,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:41.6, hunger:79.9, hygiene:81.1, leisure:66.4, work_duty:92.6, "
01:46:45,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:41.6, hunger:79.9, hygiene:81.1, leisure:66.4, work_duty:92.6, "
01:47:00,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: hunger:79.9, hygiene:81.1, leisure:66.3, work_duty:92.6, energy:41.6, "
01:47:15,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: work_duty:92.6, energy:41.6, hunger:79.8, hygiene:81.1, leisure:66.3, "
01:47:30,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: work_duty:92.5, energy:41.7, hunger:79.8, hygiene:81.0, leisure:66.3, "
01:47:45,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:41.7, hunger:79.7, hygiene:81.0, leisure:66.2, work_duty:92.5, "
01:48:00,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: hunger:79.7, hygiene:81.0, leisure:66.2, work_duty:92.5, energy:41.7, "
01:48:15,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:41.7, hunger:79.7, hygiene:81.0, leisure:66.2, work_duty:92.5, "
01:48:30,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:41.7, hunger:79.6, hygiene:81.0, leisure:66.1, work_duty:92.5, "
01:48:45,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: leisure:66.1, work_duty:92.4, energy:41.8, hunger:79.6, hygiene:80.9, "
01:49:00,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: hygiene:80.9, leisure:66.0, work_duty:92.4, energy:41.8, hunger:79.5, "
01:49:15,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: work_duty:92.4, energy:41.8, hunger:79.5, hygiene:80.9, leisure:66.0, "
01:49:30,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:41.8, hunger:79.5, hygiene:80.9, leisure:66.0, work_duty:92.4, "
01:49:45,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: leisure:65.9, work_duty:92.4, energy:41.8, hunger:79.4, hygiene:80.9, "
01:50:00,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: hygiene:80.8, leisure:65.9, work_duty:92.4, energy:41.9, hunger:79.4, "
01:50:15,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:41.9, hunger:79.3, hygiene:80.8, leisure:65.8, work_duty:92.3, "
01:50:30,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:41.9, hunger:79.3, hygiene:80.8, leisure:65.8, work_duty:92.3, "
01:50:45,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: hygiene:80.8, leisure:65.8, work_duty:92.3, energy:41.9, hunger:79.3, "
01:51:00,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:41.9, hunger:79.2, hygiene:80.8, leisure:65.7, work_duty:92.3, "
01:51:15,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:42.0, hunger:79.2, hygiene:80.7, leisure:65.7, work_duty:92.3, "
01:51:30,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:42.0, hunger:79.1, hygiene:80.7, leisure:65.6, work_duty:92.3, "
01:51:45,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: hunger:79.1, hygiene:80.7, leisure:65.6, work_duty:92.2, energy:42.0, "
01:52:00,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:42.0, hunger:79.1, hygiene:80.7, leisure:65.6, work_duty:92.2, "
01:52:15,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:42.1, hunger:79.0, hygiene:80.6, leisure:65.5, work_duty:92.2, "
01:52:30,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:42.1, hunger:79.0, hygiene:80.6, leisure:65.5, work_duty:92.2, "
01:52:45,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: hygiene:80.6, leisure:65.4, work_duty:92.2, energy:42.1, hunger:78.9, "
01:53:00,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: hunger:78.9, hygiene:80.6, leisure:65.4, work_duty:92.2, energy:42.1, "
01:53:15,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:42.2, hunger:78.9, hygiene:80.6, leisure:65.4, work_duty:92.1, "
01:53:30,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: leisure:65.3, work_duty:92.1, energy:42.2, hunger:78.8, hygiene:80.5, "
01:53:45,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:42.2, hunger:78.8, hygiene:80.5, leisure:65.3, work_duty:92.1, "
01:54:00,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:42.2, hunger:78.7, hygiene:80.5, leisure:65.3, work_duty:92.1, "
01:54:15,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: leisure:65.2, work_duty:92.1, energy:42.3, hunger:78.7, hygiene:80.5, "
01:54:30,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:42.3, hunger:78.7, hygiene:80.5, leisure:65.2, work_duty:92.0, "
01:54:45,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:42.3, hunger:78.6, hygiene:80.4, leisure:65.1, work_duty:92.0, "
01:55:00,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: work_duty:92.0, energy:42.3, hunger:78.6, hygiene:80.4, leisure:65.1, "
01:55:15,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: hunger:78.5, hygiene:80.4, leisure:65.1, work_duty:92.0, energy:42.4, "
01:55:30,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:42.4, hunger:78.5, hygiene:80.4, leisure:65.0, work_duty:92.0, "
01:55:45,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: hygiene:80.4, leisure:65.0, work_duty:92.0, energy:42.4, hunger:78.5, "
01:56:00,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: hygiene:80.3, leisure:64.9, work_duty:91.9, energy:42.5, hunger:78.4, "
01:56:15,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: leisure:64.9, work_duty:91.9, energy:42.5, hunger:78.4, hygiene:80.3, "
01:56:30,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: hygiene:80.3, leisure:64.9, work_duty:91.9, energy:42.5, hunger:78.3, "
01:56:45,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: work_duty:91.9, energy:42.5, hunger:78.3, hygiene:80.3, leisure:64.8, "
01:57:00,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:42.6, hunger:78.3, hygiene:80.3, leisure:64.8, work_duty:91.9, "
01:57:15,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: hygiene:80.2, leisure:64.7, work_duty:91.9, energy:42.6, hunger:78.2, "
01:57:30,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: leisure:64.7, work_duty:91.8, energy:42.6, hunger:78.2, hygiene:80.2, "
01:57:45,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:42.7, hunger:78.1, hygiene:80.2, leisure:64.7, work_duty:91.8, "
01:58:00,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:42.7, hunger:78.1, hygiene:80.2, leisure:64.6, work_duty:91.8, "
01:58:15,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:42.7, hunger:78.1, hygiene:80.1, leisure:64.6, work_duty:91.8, "
01:58:30,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: work_duty:91.8, energy:42.8, hunger:78.0, hygiene:80.1, leisure:64.5, "
01:58:45,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:42.8, hunger:78.0, hygiene:80.1, leisure:64.5, work_duty:91.8, "
01:59:00,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: leisure:64.5, work_duty:91.7, energy:42.8, hunger:77.9, hygiene:80.1, "
01:59:15,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:42.9, hunger:77.9, hygiene:80.1, leisure:64.4, work_duty:91.7, "
01:59:30,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:42.9, hunger:77.8, hygiene:80.0, leisure:64.4, work_duty:91.7, "
01:59:45,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: hunger:77.8, hygiene:80.0, leisure:64.3, work_duty:91.7, energy:42.9, "
02:00:00,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:43.0, hunger:77.8, hygiene:80.0, leisure:64.3, work_duty:91.7, "
02:00:15,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:43.0, hunger:77.7, hygiene:80.0, leisure:64.3, work_duty:91.7, "
02:00:30,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: hunger:77.7, hygiene:80.0, leisure:64.2, work_duty:91.6, energy:43.0, "
02:00:45,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:43.1, hunger:77.6, hygiene:79.9, leisure:64.2, work_duty:91.6, "
02:01:00,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:43.1, hunger:77.6, hygiene:79.9, leisure:64.1, work_duty:91.6, "
02:01:15,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:43.1, hunger:77.6, hygiene:79.9, leisure:64.1, work_duty:91.6, "
02:01:30,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:43.2, hunger:77.5, hygiene:79.9, leisure:64.1, work_duty:91.6, "
02:01:45,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:43.2, hunger:77.5, hygiene:79.9, leisure:64.0, work_duty:91.5, "
02:02:00,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: leisure:64.0, work_duty:91.5, energy:43.3, hunger:77.4, hygiene:79.8, "
02:02:15,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:43.3, hunger:77.4, hygiene:79.8, leisure:63.9, work_duty:91.5, "
02:02:30,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:43.3, hunger:77.4, hygiene:79.8, leisure:63.9, work_duty:91.5, "
02:02:45,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:43.4, hunger:77.3, hygiene:79.8, leisure:63.9, work_duty:91.5, "
02:03:00,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: leisure:63.8, work_duty:91.5, energy:43.4, hunger:77.3, hygiene:79.8, "
02:03:15,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: hygiene:79.7, leisure:63.8, work_duty:91.4, energy:43.5, hunger:77.2, "
02:03:30,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: work_duty:91.4, energy:43.5, hunger:77.2, hygiene:79.7, leisure:63.7, "
02:03:45,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: work_duty:91.4, energy:43.5, hunger:77.2, hygiene:79.7, leisure:63.7, "
02:04:00,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: work_duty:91.4, energy:43.6, hunger:77.1, hygiene:79.7, leisure:63.7, "
02:04:15,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:43.6, hunger:77.1, hygiene:79.6, leisure:63.6, work_duty:91.4, "
02:04:30,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:43.7, hunger:77.0, hygiene:79.6, leisure:63.6, work_duty:91.4, "
02:04:45,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: leisure:63.5, work_duty:91.3, energy:43.7, hunger:77.0, hygiene:79.6, "
02:05:00,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:43.7, hunger:77.0, hygiene:79.6, leisure:63.5, work_duty:91.3, "
02:05:15,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:43.8, hunger:76.9, hygiene:79.6, leisure:63.5, work_duty:91.3, "
02:05:30,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:43.8, hunger:76.9, hygiene:79.5, leisure:63.4, work_duty:91.3, "
02:05:45,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:43.9, hunger:76.8, hygiene:79.5, leisure:63.4, work_duty:91.3, "
02:06:00,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: work_duty:91.3, energy:43.9, hunger:76.8, hygiene:79.5, leisure:63.3, "
02:06:15,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:44.0, hunger:76.7, hygiene:79.5, leisure:63.3, work_duty:91.2, "
02:06:30,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:44.0, hunger:76.7, hygiene:79.5, leisure:63.3, work_duty:91.2, "
02:06:45,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: hygiene:79.4, leisure:63.2, work_duty:91.2, energy:44.0, hunger:76.7, "
02:07:00,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: hunger:76.6, hygiene:79.4, leisure:63.2, work_duty:91.2, energy:44.1, "
02:07:15,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: leisure:63.1, work_duty:91.2, energy:44.1, hunger:76.6, hygiene:79.4, "
02:07:30,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:44.2, hunger:76.5, hygiene:79.4, leisure:63.1, work_duty:91.1, "
02:07:45,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:44.2, hunger:76.5, hygiene:79.4, leisure:63.1, work_duty:91.1, "
02:08:00,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: hunger:76.5, hygiene:79.3, leisure:63.0, work_duty:91.1, energy:44.3, "
02:08:15,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: hygiene:79.3, leisure:63.0, work_duty:91.1, energy:44.3, hunger:76.4, "
02:08:30,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: hygiene:79.3, leisure:62.9, work_duty:91.1, energy:44.4, hunger:76.4, "
02:08:45,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: leisure:62.9, work_duty:91.1, energy:44.4, hunger:76.3, hygiene:79.3, "
02:09:00,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: hygiene:79.3, leisure:62.9, work_duty:91.0, energy:44.5, hunger:76.3, "
02:09:15,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: hygiene:79.2, leisure:62.8, work_duty:91.0, energy:44.5, hunger:76.3, "
02:09:30,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:44.6, hunger:76.2, hygiene:79.2, leisure:62.8, work_duty:91.0, "
02:09:45,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: work_duty:91.0, energy:44.6, hunger:76.2, hygiene:79.2, leisure:62.7, "
02:10:00,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: leisure:62.7, work_duty:91.0, energy:44.7, hunger:76.1, hygiene:79.2, "
02:10:15,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:44.7, hunger:76.1, hygiene:79.1, leisure:62.6, work_duty:91.0, "
02:10:30,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: leisure:62.6, work_duty:90.9, energy:44.8, hunger:76.0, hygiene:79.1, "
02:10:45,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: hygiene:79.1, leisure:62.6, work_duty:90.9, energy:44.8, hunger:76.0, "
02:11:00,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: hygiene:79.1, leisure:62.5, work_duty:90.9, energy:44.9, hunger:76.0, "
02:11:15,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:44.9, hunger:75.9, hygiene:79.1, leisure:62.5, work_duty:90.9, "
02:11:30,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: work_duty:90.9, energy:45.0, hunger:75.9, hygiene:79.0, leisure:62.4, "
02:11:45,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: hygiene:79.0, leisure:62.4, work_duty:90.9, energy:45.0, hunger:75.8, "
02:12:00,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:45.1, hunger:75.8, hygiene:79.0, leisure:62.4, work_duty:90.8, "
02:12:15,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:45.1, hunger:75.8, hygiene:79.0, leisure:62.3, work_duty:90.8, "
02:12:30,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:45.2, hunger:75.7, hygiene:79.0, leisure:62.3, work_duty:90.8, "
02:12:45,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: hunger:75.7, hygiene:78.9, leisure:62.2, work_duty:90.8, energy:45.2, "
02:13:00,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: hunger:75.6, hygiene:78.9, leisure:62.2, work_duty:90.8, energy:45.3, "
02:13:15,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:45.3, hunger:75.6, hygiene:78.9, leisure:62.2, work_duty:90.7, "
02:13:30,,stressed_worker:sleep_in_bed,,"[stressed_worker] (Busy: sleep_in_bed) Live Meters: energy:45.4, hunger:75.5, hygiene:78.9, leisure:62.1, work_duty:90.7, "
